,epoch,train_loss,train_acc
0,1,0.5723915014948163,0.7312972821518633
1,2,0.5491914110524314,0.7447464275707482
2,3,0.5476479232311249,0.7483889044550294
3,4,0.5425543529646737,0.7548332866349118
4,5,0.5414738825389317,0.7486690949845896
5,6,0.5339032922472272,0.7509106192210703
6,7,0.5292544109480721,0.7562342392827123
7,8,0.526887480701719,0.7584757635191931
8,9,0.5230960122176579,0.7621182404034743
9,10,0.5193156472274235,0.7626786214625946
10,11,0.5172734899180276,0.7657607172877556
11,12,0.5119143596717289,0.766881479405996
12,13,0.508532532623836,0.7677220509946764
13,14,0.5084650005613055,0.7713645278789577
14,15,0.5000192267554147,0.7744466237041188
15,16,0.49848243594169617,0.7775287195292799
16,17,0.49347675698144094,0.7786494816475203
17,18,0.4897925726005009,0.7817315774726814
18,19,0.485911671604429,0.7892967217708041
19,20,0.48500530634607586,0.7864948164752031
