,epoch,train_loss,train_acc
0,1,9.865372657775879,0.277573496758149
1,2,7.389592170715332,0.277573496758149
2,3,4.990604400634766,0.2777511324273914
3,4,2.770559310913086,0.29841016076028065
4,5,1.5179132223129272,0.46078692601474375
5,6,2.092672348022461,0.6499866773248069
6,7,2.9194586277008057,0.6997069011457501
7,8,3.311720371246338,0.7091393551825207
8,9,3.261570930480957,0.7086419753086419
9,10,2.9223554134368896,0.6989963584687805
10,11,2.3500587940216064,0.6799893418598455
11,12,1.8022674322128296,0.6375344169109157
12,13,1.4702197313308716,0.5573319122479794
13,14,1.4273322820663452,0.4532196465050182
14,15,1.6573947668075562,0.37669420019539923
15,16,1.8926914930343628,0.3397815081268319
16,17,2.0357789993286133,0.3271693756106226
17,18,1.9862861633300781,0.329656274980016
18,19,1.8272194862365723,0.3436894928501643
19,20,1.611715316772461,0.3743138822275513
