,epoch,train_loss,train_acc
0,1,0.7402827791545702,0.4927473006870978
1,2,0.6846834032431893,0.5240484240375177
2,3,0.6832460812900377,0.5450430799432872
3,4,0.6767131893531136,0.562656778274621
4,5,0.6681742020275282,0.5691460355545861
5,6,0.6582903836084448,0.5735085614570836
6,7,0.6444757140201071,0.584796597229796
7,8,0.6342534539492234,0.5899770967390119
8,9,0.6196464896202087,0.5990838695604755
9,10,0.6035226596438367,0.6163158468753408
10,11,0.5861249630865843,0.631530155960301
11,12,0.5682992792647817,0.6437997600610753
12,13,0.5504134128923002,0.6636492529174391
13,14,0.5318590428518213,0.6751008834114952
14,15,0.5155380977236707,0.6874250190860508
15,16,0.4976206123828888,0.7025302650234486
16,17,0.47873317158740497,0.7149089322717853
17,18,0.46143324090086896,0.7266877522085288
18,19,0.44283002679762634,0.7405387719489585
19,20,0.4281015370203101,0.7491547606063911
