,epoch,train_loss,train_acc
0,1,0.6257419841630119,0.7170075651442981
1,2,0.5527261325291225,0.7259736620902214
2,3,0.5317772264991488,0.7259736620902214
3,4,0.5085525044373104,0.730736901092743
4,5,0.4807505692754473,0.7685626225833567
5,6,0.46027914328234537,0.8016251050714486
6,7,0.44006096039499554,0.8114317736060521
7,8,0.4237861750381334,0.8122723451947325
8,9,0.41160017464842114,0.8181563463154945
9,10,0.39856501455817905,0.8223592042588961
10,11,0.3852348050900868,0.8271224432614178
11,12,0.37344457847731455,0.8321658727934996
12,13,0.362146546798093,0.8372093023255814
13,14,0.3537912241050175,0.8355281591482208
