,epoch,train_loss,train_acc
0,1,0.6492973736354283,0.6643317455869991
1,2,0.5601226602281842,0.7259736620902214
2,3,0.5379434313092913,0.7262538526197815
3,4,0.5169872258390699,0.727934995797142
4,5,0.4932386577129364,0.7377416643317456
5,6,0.47155518404075075,0.7584757635191931
6,7,0.45089372992515564,0.785934435416083
7,8,0.43315101095608305,0.8010647240123284
8,9,0.41738018499953405,0.8066685346035304
9,10,0.40485804102250506,0.8133931073129729
10,11,0.3912527986935207,0.8201176800224153
11,12,0.3809873876827104,0.8226393947884562
12,13,0.37237713060208727,0.8246007284953769
13,14,0.3621562176517078,0.8293639674978985
14,15,0.3516968350325312,0.8330064443821799
15,16,0.3441123941114971,0.8372093023255814
16,17,0.3360036164522171,0.8394508265620622
17,18,0.33005724740879877,0.8419725413281031
18,19,0.3220105203134673,0.8470159708601849
19,20,0.3139639613883836,0.850098066685346
