,epoch,train_loss,train_acc
0,1,0.7016154925028483,0.4660521582733813
1,2,0.6727858384450277,0.4892086330935252
2,3,0.6529247760772705,0.44694244604316546
3,4,0.6374010245005289,0.44109712230215825
4,5,0.6219033598899841,0.4680755395683453
5,6,0.605757067600886,0.5215827338129496
6,7,0.5865427354971567,0.5816097122302158
7,8,0.5732701321442922,0.606339928057554
8,9,0.5572117467721304,0.6079136690647482
9,10,0.5405017137527466,0.6025179856115108
10,11,0.5265963971614838,0.6133093525179856
11,12,0.5164690713087717,0.6223021582733813
12,13,0.5058780858914057,0.6297212230215827
13,14,0.5002133548259735,0.6319694244604317
14,15,0.49265966812769574,0.6362410071942446
15,16,0.4854218860467275,0.6364658273381295
16,17,0.47747955719629925,0.6465827338129496
17,18,0.4717698395252228,0.6452338129496403
18,19,0.4692439039548238,0.6452338129496403
19,20,0.46139463782310486,0.6508543165467626
