Fold,Label,Prob,Preds
1,1,0.45535865,0
1,1,0.47133222,0
1,1,0.46022806,0
1,1,0.46131396,0
1,1,0.4626212,0
1,1,0.4670793,0
1,1,0.4690315,0
1,1,0.4574612,0
1,1,0.4624779,0
1,1,0.46402866,0
1,1,0.46493018,0
1,1,0.46459696,0
1,1,0.4667162,0
1,1,0.4714512,0
1,1,0.46799693,0
1,1,0.47058925,0
1,1,0.4642041,0
1,1,0.45737937,0
1,1,0.4671933,0
1,1,0.46466348,0
1,1,0.47321087,0
1,1,0.46926957,0
1,1,0.4654551,0
1,1,0.46099344,0
1,1,0.46966955,0
1,1,0.46739656,0
1,1,0.46838376,0
1,1,0.46949485,0
1,1,0.4676943,0
1,1,0.45771432,0
1,1,0.47103897,0
1,1,0.46525866,0
1,1,0.46495223,0
1,1,0.4665338,0
1,1,0.469706,0
1,1,0.46216533,0
1,1,0.46219188,0
1,1,0.46737581,0
1,1,0.4595521,0
1,1,0.4651336,0
1,1,0.46572354,0
1,1,0.4703198,0
1,1,0.4586567,0
1,1,0.4635681,0
1,1,0.4600775,0
1,1,0.46649113,0
1,1,0.4547765,0
1,1,0.46974367,0
1,1,0.464097,0
1,0,0.45336375,0
1,0,0.45488304,0
1,0,0.44863656,0
1,0,0.46590802,0
1,0,0.4608363,0
1,0,0.45598686,0
1,0,0.46140596,0
1,0,0.4523993,0
1,0,0.45750457,0
1,0,0.4555638,0
1,0,0.4523537,0
1,0,0.4447817,0
1,0,0.46485344,0
1,0,0.44431654,0
1,0,0.45280948,0
1,0,0.4533584,0
1,0,0.45950398,0
1,0,0.45486364,0
1,0,0.4487213,0
1,0,0.4579809,0
1,1,0.44720656,0
1,1,0.45250756,0
1,1,0.4563288,0
1,1,0.4554942,0
1,1,0.45632824,0
1,1,0.45655772,0
1,1,0.4551079,0
1,1,0.45765454,0
1,1,0.46438745,0
1,1,0.459388,0
1,1,0.45807296,0
1,1,0.46305022,0
1,1,0.45381314,0
1,1,0.45774636,0
1,1,0.45534697,0
1,0,0.46301454,0
1,0,0.45796,0
1,0,0.45190665,0
1,0,0.45879596,0
1,0,0.45131516,0
1,0,0.4590092,0
1,0,0.45244443,0
1,0,0.4629971,0
1,0,0.46091095,0
1,0,0.45825884,0
1,0,0.46283677,0
1,0,0.45314482,0
1,0,0.451845,0
1,0,0.45622313,0
1,0,0.46031064,0
1,0,0.4541074,0
1,0,0.4532171,0
1,0,0.4469739,0
1,0,0.45520324,0
1,0,0.45370916,0
1,1,0.46122208,0
1,1,0.45178744,0
1,1,0.46454003,0
1,1,0.45631284,0
1,1,0.45939204,0
1,1,0.4528751,0
1,1,0.45729133,0
1,1,0.45629236,0
1,1,0.4561168,0
1,1,0.454234,0
1,1,0.46011677,0
1,1,0.458477,0
1,1,0.46063954,0
1,1,0.4547165,0
1,1,0.4670465,0
1,0,0.45957032,0
1,0,0.46923304,0
1,0,0.46246648,0
1,0,0.4572302,0
1,0,0.45368603,0
1,0,0.45401967,0
1,0,0.46669933,0
1,0,0.4655062,0
1,0,0.46700117,0
1,0,0.45829913,0
1,0,0.4579828,0
1,0,0.4662467,0
1,0,0.46882415,0
1,0,0.4613085,0
1,0,0.45613387,0
1,0,0.45826066,0
1,0,0.4540809,0
1,0,0.46014217,0
1,0,0.45603237,0
1,0,0.45599815,0
1,1,0.4558434,0
1,1,0.45950606,0
1,1,0.450509,0
1,1,0.45642674,0
1,1,0.46299452,0
1,1,0.46501043,0
1,1,0.45383376,0
1,1,0.45827916,0
1,1,0.45767662,0
1,1,0.45922425,0
1,1,0.46479985,0
1,1,0.45829418,0
1,1,0.4503381,0
1,1,0.46481293,0
1,1,0.45664477,0
1,0,0.45560876,0
1,0,0.46205455,0
1,0,0.46126324,0
1,0,0.46362868,0
1,0,0.4570983,0
1,0,0.4589191,0
1,0,0.45603475,0
1,0,0.45374912,0
1,0,0.46035653,0
1,0,0.4534961,0
1,0,0.4651284,0
1,0,0.45944554,0
1,0,0.46414378,0
1,0,0.45937753,0
1,0,0.46762174,0
1,0,0.45273784,0
1,0,0.46291023,0
1,0,0.46443337,0
1,0,0.45456448,0
1,0,0.46368748,0
1,0,0.45893517,0
1,0,0.4693473,0
1,0,0.4631825,0
