Fold,Label,Prob,Preds
1,1,0.95729065,1
1,1,0.96881,1
1,1,0.9633982,1
1,1,0.95809245,1
1,1,0.97116506,1
1,1,0.95864177,1
1,1,0.9412507,1
1,1,0.9598882,1
1,1,0.924061,1
1,1,0.93099177,1
1,1,0.96294755,1
1,1,0.976121,1
1,1,0.9739977,1
1,1,0.96819186,1
1,1,0.97247714,1
1,1,0.9456959,1
1,1,0.86234593,1
1,1,0.8204899,1
1,1,0.9134364,1
1,1,0.8770356,1
1,1,0.89115155,1
1,1,0.8531081,1
1,1,0.9014538,1
1,1,0.9107193,1
1,1,0.85563356,1
1,1,0.8292501,1
1,1,0.77158207,1
1,1,0.5420506,1
1,1,0.98572886,1
1,1,0.90129375,1
1,1,0.8872873,1
1,1,0.8458319,1
1,1,0.9068766,1
1,1,0.9660177,1
1,1,0.87059647,1
1,1,0.97282207,1
1,1,0.89074403,1
1,1,0.95098764,1
1,1,0.90172076,1
1,1,0.955593,1
1,1,0.8788052,1
1,1,0.5257303,1
1,1,0.9648818,1
1,1,0.9670465,1
1,1,0.9393456,1
1,1,0.93602705,1
1,1,0.97318685,1
1,1,0.9502074,1
1,1,0.9275633,1
1,1,0.93563616,1
1,1,0.9690647,1
1,1,0.9401054,1
1,1,0.9250943,1
1,1,0.8853702,1
1,1,0.8926541,1
1,1,0.8862133,1
1,1,0.96538603,1
1,1,0.9463282,1
1,1,0.9291693,1
1,1,0.9537839,1
1,1,0.96116567,1
1,1,0.9452437,1
1,1,0.9502094,1
1,1,0.96694505,1
1,1,0.9735623,1
1,1,0.84404075,1
1,1,0.7234496,1
1,1,0.6539797,1
1,1,0.7131989,1
1,1,0.6744122,1
1,1,0.6356257,1
1,1,0.51827985,1
1,1,0.835335,1
1,1,0.9857312,1
1,1,0.9735347,1
1,1,0.97430056,1
1,1,0.98214495,1
1,1,0.98367476,1
1,1,0.976782,1
1,1,0.9901571,1
1,1,0.9909127,1
1,1,0.49907327,0
1,1,0.6429414,1
1,1,0.5302849,1
1,1,0.5505299,1
1,1,0.62039196,1
1,1,0.51705635,1
1,1,0.6759206,1
1,1,0.5527486,1
1,1,0.6033025,1
1,1,0.56519717,1
1,1,0.5775025,1
1,1,0.5329814,1
1,1,0.63655555,1
1,1,0.64974046,1
1,1,0.500946,1
1,1,0.62762797,1
1,1,0.5817403,1
1,1,0.6054872,1
1,1,0.6085385,1
1,1,0.66118836,1
1,1,0.57631373,1
1,1,0.6272863,1
1,1,0.6726788,1
1,1,0.61884713,1
1,1,0.51281744,1
1,1,0.5164663,1
1,1,0.70641696,1
1,1,0.6784862,1
1,1,0.7225825,1
1,1,0.62464327,1
1,1,0.62666744,1
1,1,0.67976016,1
1,1,0.68295777,1
1,1,0.6524861,1
1,1,0.58593893,1
1,1,0.6943115,1
1,1,0.67475194,1
1,1,0.61198586,1
1,1,0.6239519,1
1,1,0.5573373,1
1,1,0.62571126,1
1,1,0.57835555,1
1,0,0.5381024,1
1,0,0.61586595,1
1,0,0.6508121,1
1,0,0.5884933,1
1,0,0.6317861,1
1,0,0.6003524,1
1,0,0.65718037,1
1,0,0.5215028,1
1,0,0.56988394,1
1,0,0.5805388,1
1,0,0.6617065,1
1,0,0.60108936,1
1,0,0.618779,1
1,0,0.60666233,1
1,0,0.6034875,1
1,0,0.7194928,1
1,0,0.62153,1
1,0,0.6358173,1
1,0,0.52904874,1
1,0,0.49765235,0
1,0,0.55516464,1
1,0,0.5338935,1
1,0,0.5384793,1
1,0,0.55500376,1
1,0,0.58850247,1
1,0,0.6394327,1
1,0,0.5670475,1
1,0,0.548855,1
1,1,0.54281193,1
1,1,0.59831464,1
1,1,0.57642215,1
1,1,0.5527988,1
1,1,0.666708,1
1,1,0.5665069,1
1,1,0.5935287,1
1,1,0.5803372,1
1,1,0.67518777,1
1,1,0.5407856,1
1,1,0.54960346,1
1,1,0.57765365,1
1,1,0.6173346,1
1,1,0.6053158,1
1,1,0.5760844,1
1,1,0.6618433,1
1,0,0.5416513,1
1,0,0.5159719,1
1,0,0.5034552,1
1,0,0.6256704,1
1,0,0.5914721,1
1,0,0.5420589,1
1,0,0.6493922,1
1,0,0.6580823,1
1,0,0.6369485,1
1,0,0.63363475,1
1,0,0.64075017,1
1,0,0.6579605,1
1,0,0.6839443,1
1,0,0.70440954,1
1,1,0.6571252,1
1,1,0.6632718,1
1,1,0.59265804,1
1,1,0.7190066,1
1,1,0.5110926,1
1,1,0.6541534,1
1,1,0.53695714,1
1,1,0.5213625,1
1,1,0.5458651,1
1,1,0.5473071,1
1,1,0.5362246,1
1,1,0.50029415,1
1,1,0.49573144,0
1,1,0.48083547,0
1,1,0.84036446,1
1,1,0.80373687,1
1,1,0.8567303,1
1,1,0.85065424,1
1,1,0.8908432,1
1,1,0.8110449,1
1,1,0.8294178,1
1,1,0.83574104,1
1,1,0.814563,1
1,1,0.8215252,1
1,1,0.8403849,1
1,1,0.8244997,1
1,1,0.8056234,1
1,1,0.8130691,1
1,1,0.82865363,1
1,1,0.9281289,1
1,1,0.8376043,1
1,1,0.8477213,1
1,1,0.81302136,1
1,1,0.89842725,1
1,1,0.88744384,1
1,1,0.90166146,1
1,1,0.83358335,1
1,1,0.91268575,1
1,1,0.8725921,1
1,1,0.87173676,1
1,1,0.84744465,1
1,1,0.84413666,1
1,1,0.87162083,1
1,1,0.8534467,1
1,1,0.83723325,1
1,1,0.82688695,1
1,1,0.8706899,1
1,1,0.7564527,1
1,1,0.8904615,1
1,1,0.91637385,1
1,1,0.87394845,1
1,1,0.96329015,1
1,1,0.96430624,1
1,1,0.95566714,1
1,1,0.97492856,1
1,1,0.9660139,1
1,1,0.98823893,1
1,1,0.974595,1
1,1,0.96807855,1
1,1,0.95903695,1
1,1,0.96236515,1
1,1,0.98925203,1
1,1,0.97028303,1
1,1,0.97159564,1
1,1,0.9580281,1
1,1,0.9730056,1
1,1,0.8259159,1
1,1,0.90048736,1
1,1,0.81331867,1
1,1,0.82471764,1
1,1,0.7218155,1
1,1,0.73122704,1
1,1,0.6659342,1
1,1,0.54550964,1
1,1,0.752458,1
1,1,0.63372165,1
1,1,0.68493974,1
1,1,0.88106894,1
1,1,0.70858955,1
1,1,0.7182478,1
1,1,0.80452263,1
1,1,0.7422424,1
1,1,0.7157727,1
1,1,0.8368903,1
1,1,0.8159131,1
1,1,0.78378063,1
1,1,0.7486058,1
1,1,0.8257445,1
1,1,0.80161566,1
1,1,0.8009819,1
1,1,0.5844794,1
1,1,0.51889753,1
1,1,0.6418519,1
1,1,0.54365456,1
1,1,0.51563036,1
1,1,0.5055982,1
1,1,0.62606233,1
1,1,0.5920123,1
1,1,0.54441047,1
1,1,0.6505688,1
1,1,0.65906674,1
1,1,0.6374274,1
1,1,0.6342653,1
1,1,0.6402908,1
1,1,0.65700406,1
1,1,0.6863918,1
1,1,0.7047792,1
1,1,0.6580443,1
1,1,0.5959691,1
1,1,0.53850096,1
1,1,0.691722,1
1,1,0.58512235,1
1,1,0.6179627,1
1,1,0.62422574,1
1,1,0.54064,1
1,1,0.69412124,1
1,1,0.56314975,1
1,1,0.6295097,1
1,1,0.546874,1
1,1,0.60245556,1
1,1,0.53489584,1
1,1,0.66532075,1
1,1,0.5675573,1
1,1,0.48589948,0
1,1,0.6115199,1
