,epoch,train_loss,train_acc
0,1,0.6230294959885734,0.6435389988358556
1,2,0.5179414451122284,0.6540162980209546
2,3,0.47690437734127045,0.6540162980209546
3,4,0.44342837163380217,0.6635622817229336
4,5,0.4152562554393496,0.6938300349243306
5,6,0.3885835739118712,0.7273573923166473
6,7,0.3638638822095735,0.7483119906868452
7,8,0.3384615534118244,0.7708963911525029
8,9,0.3175860952053751,0.7920838183934807
9,10,0.29868072058473316,0.8104772991850989
10,11,0.2827969023159572,0.820488940628638
11,12,0.26906018065554754,0.8316647264260768
12,13,0.25591661248888287,0.8412107101280559
13,14,0.24464350513049535,0.8474970896391153
14,15,0.23398996889591217,0.8528521536670547
15,16,0.22328661009669304,0.8556461001164144
16,17,0.21469434297510556,0.860535506402794
17,18,0.20841633741344726,0.8663562281722934
18,19,0.20023120460765703,0.8728754365541327
19,20,0.19289449070181167,0.8731082654249127
