,epoch,train_loss,train_acc
0,1,0.6852912436832082,0.39480431522422715
1,2,0.6815333019603382,0.5511586280296067
2,3,0.6634472115473313,0.5434828181187815
3,4,0.6583091215653853,0.5580765323399932
4,5,0.6486602859063582,0.5561253285601406
5,6,0.6423242167993025,0.5654943318336478
6,7,0.6340096592903137,0.5657039652975989
7,8,0.6271632329984145,0.5745085707835453
8,9,0.6196657359600067,0.583925951010272
9,10,0.611141329461878,0.5883121281021721
10,11,0.6045684982429851,0.5925692999854869
11,12,0.5940985712138089,0.6069856320448939
12,13,0.5868533329530196,0.6166932739909374
13,14,0.576962746815248,0.6262557850773225
14,15,0.5670108274980025,0.6360440552787319
