,epoch,train_loss,train_acc
0,1,0.6934838500889865,0.39749729895344527
1,2,0.6706672744317488,0.5758469998226179
2,3,0.6620270235971971,0.5820715011368583
3,4,0.65260302641175,0.5906019705545611
4,5,0.6440657696940683,0.601728669795043
5,6,0.6352562443776564,0.6113073065325012
6,7,0.6269891619682312,0.6102430135616725
7,8,0.6158838039094752,0.6246754712721526
8,9,0.6065800883553245,0.6286101301340041
9,10,0.5949228725650094,0.6411075097157047
10,11,0.5831684329292991,0.6485414348604325
11,12,0.5716999433257363,0.6532501249737959
12,13,0.5597556206313047,0.6638446777288634
13,14,0.5490387694402175,0.6696499121152016
14,15,0.5368585619059476,0.6789060358311967
15,16,0.5261615482243625,0.6839856159192428
16,17,0.5145062070001255,0.6918226823407995
