loss,grad_norm,learning_rate,epoch,step,fold
0.6598872107428473,3.161902666091919,0.00020135135135135134,1.0,74,1
0.5820336212983003,1.0448123216629028,0.00010135135135135135,2.0,148,1
0.5442248679496147,2.1035985946655273,1.3513513513513513e-06,3.0,222,1
0.6598989930871415,1.4587472677230835,0.0002013698630136986,1.0,73,2
0.5868031749986622,2.329308032989502,0.00010136986301369862,2.0,146,2
0.5477026847943868,1.6513566970825195,1.36986301369863e-06,3.0,219,2
0.6545774614488756,2.1805930137634277,0.00020135135135135134,1.0,74,3
0.5782546481570682,2.501340389251709,0.00010135135135135135,2.0,148,3
0.5170985041437922,2.128704071044922,1.3513513513513513e-06,3.0,222,3
