loss,grad_norm,learning_rate,epoch,step
0.6426854755567468,1.8617167472839355,0.0002010869565217391,1.0,92
0.5634527621061906,4.652650833129883,0.00010108695652173912,2.0,184
0.5227042488429857,4.635793685913086,1.0869565217391303e-06,3.0,276
