loss,grad_norm,learning_rate,epoch,step
0.6664150486821714,4.97376012802124,0.0002010869565217391,1.0,92
0.6797397447668988,4.548047065734863,0.00010108695652173912,2.0,184
0.6569056303604789,2.8375446796417236,1.0869565217391303e-06,3.0,276
