,epoch,train_loss,train_acc
0,1,0.6986017647911521,0.5896139139015666
1,2,0.6600593047983506,0.6055260885654373
2,3,0.642979225691627,0.607499691624522
3,4,0.6251853196059957,0.6224250647588504
4,5,0.6155776977539062,0.6282225237449118
5,6,0.6038434260031756,0.6421610953496978
6,7,0.5957824710537406,0.6568397681016406
7,8,0.5872368304168477,0.6710250400888121
8,9,0.5783969269079321,0.6794128530899223
9,10,0.5727384563754586,0.6874306155174541
10,11,0.5651139389066135,0.6908844208708523
11,12,0.5604616561356712,0.6981620821512273
12,13,0.5536664321142084,0.7081534476378438
13,14,0.5466728070202995,0.717158011594918
14,15,0.5417902820250567,0.7199950659923523
15,16,0.5368947526987862,0.724435672875293
16,17,0.5307762096909916,0.7327001356852103
17,18,0.5277323792962467,0.7376341433329222
18,19,0.5235887853538289,0.7410879486863204
19,20,0.5173389368197497,0.7412112988775132
