,epoch,train_loss,train_acc
0,1,0.6902662445517147,0.6089798939188356
1,2,0.6489148034768946,0.6327864808190453
2,3,0.6310041757190928,0.6325397804366597
3,4,0.6162422176669625,0.6378438386579499
4,5,0.6053283512592316,0.6579499198223757
5,6,0.5955935716629028,0.6746021956334032
6,7,0.5857935302397784,0.6905143702972739
7,8,0.576877260909361,0.6996422844455409
8,9,0.5671730374588686,0.7132108054767485
9,10,0.5571868156685549,0.7201184161835451
10,11,0.5475744342102724,0.7296163809053904
11,12,0.5382692936588737,0.7360305908474158
12,13,0.5278244386701023,0.7472554582459603
