,epoch,train_loss,train_acc
0,1,0.7037973574229649,0.39955169515270383
1,2,0.6465124062129429,0.7710843373493976
2,3,0.6170018911361694,0.7906976744186046
3,4,0.58930903673172,0.7940599607733259
4,5,0.5616863114493233,0.7898571028299244
5,6,0.5348148558820996,0.7943401513028859
6,7,0.5134281601224627,0.7912580554777249
7,8,0.4929498625653131,0.7977024376576072
8,9,0.47549047001770567,0.802745867189689
9,10,0.4592741195644651,0.8063883440739703
10,11,0.44498345255851746,0.8114317736060521
11,12,0.43632089665957857,0.8145138694312132
12,13,0.422390986766134,0.8170355841972541
13,14,0.4145829145397459,0.8220790137293359
14,15,0.40220802277326584,0.8271224432614178
15,16,0.39374602160283495,0.8274026337909779
16,17,0.38599475792476107,0.8344073970299803
17,18,0.3767330657158579,0.8330064443821799
18,19,0.37197098455258776,0.8349677780891006
19,20,0.3638937622308731,0.8346875875595405
