,epoch,train_loss,train_acc
0,1,0.6925826780498028,0.48249738766980144
1,2,0.6469140984117985,0.6207767328456983
2,3,0.6156263761222363,0.6363636363636364
3,4,0.5863536056131124,0.6562173458725182
4,5,0.5596746671944857,0.6734587251828631
5,6,0.5341646503657103,0.6886973180076629
6,7,0.5128175336867571,0.705067920585162
7,8,0.4929026421159506,0.7164750957854407
8,9,0.4721355037763715,0.7304946011842564
9,10,0.4569116458296776,0.737460815047022
10,11,0.44103613309562206,0.7523510971786834
11,12,0.4239101903513074,0.7614942528735632
12,13,0.40983368922024965,0.7731626610936956
13,14,0.39369399240240455,0.7847439916405433
14,15,0.3826231500133872,0.7900557297109021
15,16,0.37175095919519663,0.8002438174851968
16,17,0.35818099742755294,0.8078195750609544
17,18,0.34833744168281555,0.8171368861024033
18,19,0.33696416625753045,0.8219261581330547
19,20,0.3284114352427423,0.8278474399164054
