,epoch,train_loss,train_acc
0,1,0.7358799390494823,0.45167189132706376
1,2,0.6935779750347137,0.5163706025774991
2,3,0.693141046911478,0.5020027864855451
3,4,0.6906815208494663,0.4715256008359457
4,5,0.6894573494791985,0.4776210379658655
5,6,0.6894254796206951,0.49120515499825845
6,7,0.6874674521386623,0.5023510971786834
7,8,0.6862929128110409,0.5107976314872866
8,9,0.6856003850698471,0.4887669801462905
9,10,0.6846377924084663,0.5133228840125392
10,11,0.6836618520319462,0.5153256704980843
11,12,0.6821681782603264,0.5271682340647857
12,13,0.6806944459676743,0.5260362243120864
13,14,0.6793141514062881,0.5188958551027516
14,15,0.6784059144556522,0.530564263322884
15,16,0.6760877631604671,0.5340473702542669
16,17,0.6757660061120987,0.5350052246603971
17,18,0.6749053224921227,0.5335249042145593
18,19,0.6738107576966286,0.5360501567398119
19,20,0.6722282394766808,0.5371821664925113
