,epoch,train_loss,train_acc
0,1,0.7093594335019588,0.4353468995353309
1,2,0.6708053164184093,0.5982214388719757
2,3,0.6513910852372646,0.6172888960102547
3,4,0.6314299367368221,0.6356353148533889
4,5,0.6112205386161804,0.6502964268546707
5,6,0.5901457834988832,0.6727287293702933
6,7,0.5696422085165977,0.6917160711424452
7,8,0.5490140467882156,0.7119852587726326
8,9,0.5289916023612022,0.7284089088287133
9,10,0.5107058547437191,0.7418682903380869
10,11,0.49235890433192253,0.7537253645249159
11,12,0.47667751275002956,0.7604550552796027
12,13,0.46024997159838676,0.7718314372696683
13,14,0.4452268499881029,0.7807242429097901
14,15,0.43241251166909933,0.7880948565934947
15,16,0.42184309661388397,0.7948245473481814
16,17,0.4110582089051604,0.7970677775997437
17,18,0.4018380492925644,0.8033167761576671
