,epoch,train_loss,train_acc
0,1,0.7168563790619373,0.41972440314052234
1,2,0.6713032685220242,0.6035090530363724
2,3,0.6545994020998478,0.615606473321583
3,4,0.6346493549644947,0.6426854670725846
4,5,0.6141750477254391,0.6581477327351386
5,6,0.596356600522995,0.6656785771510976
6,7,0.5778354071080685,0.6828232655023233
7,8,0.5596712846308947,0.692757570902099
8,9,0.545346088707447,0.7042941836244192
9,10,0.5295877661556005,0.7151097580515943
10,11,0.5167117025703192,0.7264060246755327
11,12,0.5028892308473587,0.7390642525236341
12,13,0.4902014695107937,0.7450729049831758
13,14,0.4799404516816139,0.7542861720878065
14,15,0.46899077482521534,0.7598942477167121
15,16,0.45774997770786285,0.7701490145809966
16,17,0.4473860338330269,0.7767184746034289
17,18,0.4385715648531914,0.7803236660791539
18,19,0.42870116233825684,0.7837686268226246
19,20,0.4195299493148923,0.7917801634353469
