,epoch,train_loss,train_acc
0,1,0.9297516651063169,0.5542025542025542
1,2,0.6706609115781377,0.6192456192456193
2,3,0.6471442159318246,0.6326106326106327
3,4,0.6501640044682399,0.6453816453816453
4,5,0.6486175693041906,0.6438966438966439
5,6,0.6478286252767553,0.6528066528066528
6,7,0.6355738413842369,0.6531036531036531
7,8,0.6290069812846975,0.6572616572616573
8,9,0.6201116555674946,0.6599346599346599
9,10,0.6169364055468572,0.6718146718146718
10,11,0.6225037759796703,0.6804276804276804
11,12,0.6133663306869037,0.6792396792396792
12,13,0.607370508649338,0.6744876744876744
13,14,0.6068461794423831,0.6905256905256906
14,15,0.5921705630718249,0.681912681912682
15,16,0.5904939142166156,0.6709236709236709
