,epoch,train_loss,train_acc
0,1,0.6477179597405827,0.6400641420994203
1,2,0.6031167717540965,0.6557296163809054
2,3,0.5868361942908343,0.6557296163809054
3,4,0.5724687138024498,0.6591834217343037
4,5,0.5623600079732782,0.6665844332058715
5,6,0.551444938954185,0.6697915381768842
6,7,0.5443238055004793,0.6720118416183545
7,8,0.5366397535099703,0.6731219933390897
8,9,0.5284731107599595,0.6749722462069816
9,10,0.5223348158247331,0.6790428025163439
10,11,0.5159100662259495,0.6822499074873566
11,12,0.5111254821805393,0.6858270630319477
12,13,0.5055033161359674,0.6942148760330579
13,14,0.4991381904658149,0.7046996422844456
14,15,0.49301371328970967,0.7129641050943629
15,16,0.4902988181394689,0.71900826446281
16,17,0.48461808176601634,0.7281361786110768
17,18,0.48165595005540285,0.7314666337732824
18,19,0.4765067679040572,0.7354138398914518
19,20,0.4720510086592506,0.7417046996422845
