,epoch,train_loss,train_acc
0,1,0.7143724986485073,0.38217988231997757
1,2,0.6673515694481986,0.719529279910339
2,3,0.656130143574306,0.7346595685065844
3,4,0.6450943648815155,0.7346595685065844
4,5,0.6346765841756549,0.7310170916223032
5,6,0.6268490936074939,0.7383020453908657
6,7,0.6154702007770538,0.7405435696273466
7,8,0.6098264285496303,0.7472681423367891
8,9,0.6015316673687526,0.7478285233959092
9,10,0.5971929005214146,0.7464275707481087
10,11,0.5885416141578129,0.744466237041188
11,12,0.578965038061142,0.7517511908097506
12,13,0.5779991149902344,0.7511908097506305
13,14,0.5665348597935268,0.7581955729896329
14,15,0.5676630735397339,0.752591762398431
15,16,0.5580496319702694,0.7553936676940319
16,17,0.5503179388386863,0.7584757635191931
17,18,0.5421557639326368,0.7674418604651163
18,19,0.5386767642838615,0.7649201456990754
19,20,0.5324375927448273,0.7730456710563183
