,epoch,train_loss,train_acc
0,1,0.6712849557399749,0.6214423076923077
1,2,0.6369833469390869,0.6798076923076923
2,3,0.614498233795166,0.68875
3,4,0.5917808681726455,0.7097115384615384
4,5,0.5702061623334884,0.7236538461538462
5,6,0.54743632376194,0.7372115384615384
6,7,0.5272565990686416,0.7465384615384615
7,8,0.5101741403341293,0.7514423076923077
8,9,0.492351695895195,0.7565384615384615
9,10,0.4779077351093292,0.7649038461538461
10,11,0.4661126405000687,0.7709615384615385
11,12,0.45335947871208193,0.7775961538461539
12,13,0.44230871796607973,0.7815384615384615
13,14,0.4337513506412506,0.7876923076923077
14,15,0.4239515721797943,0.7895192307692308
15,16,0.4163828432559967,0.7939423076923077
16,17,0.4095734477043152,0.7989423076923077
17,18,0.40047395080327985,0.7986538461538462
18,19,0.3933803379535675,0.8031730769230769
19,20,0.3877170532941818,0.8042307692307692
