loss,grad_norm,learning_rate,epoch,step
0.6309705961734877,3.3753223419189453,0.00020091743119266052,1.0,109
0.552455937096832,1.2431615591049194,0.00010091743119266054,2.0,218
0.4655296605661375,0.7347361445426941,9.174311926605503e-07,3.0,327
