,epoch,train_loss,train_acc
0,1,0.6977216601371765,0.4208616064383778
1,2,0.6257670885986752,0.6583556888117406
2,3,0.5841165317429436,0.6752406501499132
3,4,0.5510299354791641,0.6809215717216348
4,5,0.526263613667753,0.6832886223765189
5,6,0.5040430112017525,0.6979643364367998
6,7,0.4855557295183341,0.711062016727158
7,8,0.46776477206084466,0.7312608489821683
8,9,0.4507698549164666,0.744674136026511
9,10,0.43651991213361424,0.7577718163168692
10,11,0.4204242192208767,0.7770238283099258
11,12,0.40910420359836686,0.7901215086002841
12,13,0.3953299555513594,0.8005365314817737
13,14,0.38553264488776523,0.8068486665614644
14,15,0.37464848967889947,0.8164746725579928
15,16,0.36672984560330707,0.8197885434748303
16,17,0.35612732648021644,0.8234180211456525
17,18,0.3470229483726952,0.8298879596023355
18,19,0.3386216093268659,0.8328862237651886
19,20,0.33198305571244824,0.8355688811740571
