,epoch,train_loss,train_acc
0,1,0.6799290801088015,0.5394319660915129
1,2,0.6631815036137899,0.5611253879785069
2,3,0.6505191773176193,0.5762774088041919
3,4,0.6434620146950086,0.581116710609752
4,5,0.6339863141377767,0.5887928445082268
5,6,0.6256371314326922,0.5956346160264326
6,7,0.6166895180940628,0.598638320595401
7,8,0.609293919056654,0.6033774989153289
8,9,0.600751363982757,0.6123218636318126
9,10,0.5929997178415457,0.6176617828655342
10,11,0.584874976426363,0.6224677101758835
11,12,0.5794272137184938,0.6265060240963856
12,13,0.5713964601357778,0.6321463137870039
13,14,0.5644408687949181,0.6363848746787705
14,15,0.558457704881827,0.6396889497046357
15,16,0.5543177835643291,0.6436938891299269
16,17,0.5483443463842074,0.6461302272803123
17,18,0.5424239908655485,0.6520375129326169
18,19,0.5375408170123895,0.6520041384374061
19,20,0.5334449211756388,0.6577779261088676
