pathogen,checkpoint,model size,mode,epoch,train_loss,train_acc
Orthopoxvirus,esm2_t6_8M_UR50D,8M,base,18,0.388752241219793,0.8231997758475763
Orthopoxvirus,esm2_t6_8M_UR50D,8M,base,19,0.3819308280944824,0.827682824320538
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,1,0.6492973736354283,0.6643317455869991
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,2,0.5601226602281842,0.7259736620902214
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,3,0.5379434313092913,0.7262538526197815
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,4,0.5169872258390699,0.727934995797142
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,5,0.4932386577129364,0.7377416643317456
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,6,0.4715551840407507,0.7584757635191931
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,7,0.4508937299251556,0.785934435416083
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,8,0.433151010956083,0.8010647240123284
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,9,0.417380184999534,0.8066685346035304
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,10,0.404858041022505,0.8133931073129729
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,11,0.3912527986935207,0.8201176800224153
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,12,0.3809873876827104,0.8226393947884562
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,13,0.3723771306020872,0.8246007284953769
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,14,0.3621562176517078,0.8293639674978985
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,15,0.3516968350325312,0.8330064443821799
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,16,0.3441123941114971,0.8372093023255814
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,17,0.3360036164522171,0.8394508265620622
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,18,0.3300572474087987,0.8419725413281031
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,19,0.3220105203134673,0.8470159708601849
Orthopoxvirus,esm2_t12_35M_UR50D,35M,base,20,0.3139639613883836,0.850098066685346
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,1,0.6144172719546727,0.6943121322499299
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,2,0.5724229514598846,0.7259736620902214
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,3,0.5580423069851739,0.7259736620902214
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,4,0.5466058062655585,0.7268142336789016
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,5,0.5383546458823341,0.7242925189128607
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,6,0.5322515730346952,0.7293359484449425
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,7,0.5304769447871617,0.7284953768562623
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,8,0.5272857142346246,0.7326982347996638
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,9,0.5240684577396938,0.7340991874474643
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,10,0.5210539783750262,0.7380218548613057
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,11,0.5203857187713895,0.7340991874474643
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,12,0.5143264340502876,0.7411039506864668
Orthopoxvirus,esm2_t12_35M_UR50D,35M,full,13,0.511672026344708,0.741664331745587
