,epoch,train_loss,train_acc
0,1,9.595178604125977,0.39217237811187533
1,2,7.147940158843994,0.39217237811187533
2,3,4.812195777893066,0.3923549820439467
3,4,2.6255898475646973,0.4070850325643679
4,5,1.4583628177642822,0.4875524986304705
5,6,2.048579216003418,0.5759936697303548
6,7,2.89601993560791,0.5980278775336295
7,8,3.2329626083374023,0.6024712398806987
8,9,3.1486315727233887,0.600949540446771
9,10,2.802300453186035,0.6002799926958428
10,11,2.2644126415252686,0.5916367399111327
11,12,1.7981972694396973,0.5647939618966462
12,13,1.447593331336975,0.5237689451579524
13,14,1.4246442317962646,0.47884837786840345
14,15,1.6388442516326904,0.4386755128127092
15,16,1.8341535329818726,0.42406719824700223
16,17,1.9418567419052124,0.41761519264714836
17,18,1.9341450929641724,0.4168239089415059
