loss,grad_norm,learning_rate,epoch,step
0.7644864654541016,5.63295316696167,0.000201,1.0,100
0.645093994140625,4.846827983856201,0.00010099999999999999,2.0,200
0.6335204315185546,2.2213120460510254,1e-06,3.0,300
