pathogen,epoch,train_loss,train_acc
Dengue virus,18,2.045952796936035,0.5445812241141279
Dengue virus,19,1.885972261428833,0.5372181316152784
Dengue virus,20,1.666421890258789,0.5323861021629084
Mycoplasmoidaceae,1,9.86537265777588,0.277573496758149
Mycoplasmoidaceae,2,7.389592170715332,0.277573496758149
Mycoplasmoidaceae,3,4.990604400634766,0.2777511324273914
Mycoplasmoidaceae,4,2.770559310913086,0.2984101607602806
Mycoplasmoidaceae,5,1.5179132223129272,0.4607869260147437
Mycoplasmoidaceae,6,2.092672348022461,0.6499866773248069
Mycoplasmoidaceae,7,2.9194586277008057,0.6997069011457501
Mycoplasmoidaceae,8,3.311720371246338,0.7091393551825207
Mycoplasmoidaceae,9,3.261570930480957,0.7086419753086419
Mycoplasmoidaceae,10,2.9223554134368896,0.6989963584687805
Mycoplasmoidaceae,11,2.3500587940216064,0.6799893418598455
Mycoplasmoidaceae,12,1.8022674322128296,0.6375344169109157
Mycoplasmoidaceae,13,1.4702197313308716,0.5573319122479794
Mycoplasmoidaceae,14,1.4273322820663452,0.4532196465050182
Mycoplasmoidaceae,15,1.6573947668075562,0.3766942001953992
Mycoplasmoidaceae,16,1.8926914930343628,0.3397815081268319
Mycoplasmoidaceae,17,2.0357789993286133,0.3271693756106226
Mycoplasmoidaceae,18,1.986286163330078,0.329656274980016
Mycoplasmoidaceae,19,1.8272194862365725,0.3436894928501643
Mycoplasmoidaceae,20,1.611715316772461,0.3743138822275513
Neisseria gonorrhoeae,1,9.347232818603516,0.6310824230387289
Neisseria gonorrhoeae,2,6.940360069274902,0.6310824230387289
Neisseria gonorrhoeae,3,4.679023742675781,0.631578947368421
Mycobacterium leprae,1,9.595178604125977,0.3921723781118753
Mycobacterium leprae,2,7.147940158843994,0.3921723781118753
Mycobacterium leprae,3,4.812195777893066,0.3923549820439467
Mycobacterium leprae,4,2.6255898475646973,0.4070850325643679
Mycobacterium leprae,5,1.4583628177642822,0.4875524986304705
Mycobacterium leprae,6,2.048579216003418,0.5759936697303548
Mycobacterium leprae,7,2.89601993560791,0.5980278775336295
Mycobacterium leprae,8,3.2329626083374023,0.6024712398806987
Mycobacterium leprae,9,3.1486315727233887,0.600949540446771
Mycobacterium leprae,10,2.802300453186035,0.6002799926958428
Mycobacterium leprae,11,2.264412641525269,0.5916367399111327
Mycobacterium leprae,12,1.7981972694396973,0.5647939618966462
Mycobacterium leprae,13,1.447593331336975,0.5237689451579524
Mycobacterium leprae,14,1.4246442317962646,0.4788483778684034
Mycobacterium leprae,15,1.6388442516326904,0.4386755128127092
Mycobacterium leprae,16,1.8341535329818728,0.4240671982470022
Mycobacterium leprae,17,1.9418567419052124,0.4176151926471483
Mycobacterium leprae,18,1.9341450929641724,0.4168239089415059
Bunyaviricetes,1,10.099584579467772,0.6557296163809054
Bunyaviricetes,2,7.55625581741333,0.6557296163809054
