,epoch,train_loss,train_acc
0,1,0.6616207386056582,0.5550846043453592
1,2,0.6539488323032856,0.5596569101892334
2,3,0.6475390320022901,0.5596569101892334
3,4,0.6462590272227923,0.5596569101892334
4,5,0.6442694142460823,0.5596569101892334
5,6,0.6436682194471359,0.5596569101892334
6,7,0.6415665994087855,0.5596569101892334
7,8,0.6395046537121137,0.5596569101892334
8,9,0.6381318469842275,0.5596569101892334
9,10,0.6383078073461851,0.5596569101892334
10,11,0.636285653958718,0.5596569101892334
11,12,0.6350128725171089,0.5597904081700764
12,13,0.6335897905131181,0.5600240296365517
13,14,0.6326052087048689,0.5602242766078163
14,15,0.6320528760552406,0.5610252644928746
15,16,0.6303359915812811,0.5625604912725695
16,17,0.6298652278880278,0.5632613556719954
17,18,0.6283634093900522,0.5656643193271702
18,19,0.6264788260062536,0.5659980642792778
19,20,0.6262267492711544,0.5682675299536094
