,epoch,train_loss,train_acc
0,1,0.7126330256462097,0.4854807692307692
1,2,0.6653590381145478,0.44403846153846155
2,3,0.6435305774211884,0.5542307692307692
3,4,0.6190472662448883,0.603173076923077
4,5,0.5929507583379745,0.6426923076923077
5,6,0.5700508773326873,0.6739423076923077
6,7,0.5500438243150712,0.6864423076923077
7,8,0.5300159275531768,0.7059615384615384
8,9,0.5103102892637252,0.7215384615384616
9,10,0.4946720600128174,0.7338461538461538
10,11,0.47960695922374724,0.7413461538461539
11,12,0.4670501559972763,0.7531730769230769
12,13,0.4562564238905907,0.7616346153846154
13,14,0.4441472887992859,0.7610576923076923
14,15,0.43419318944215773,0.7707692307692308
15,16,0.4244464322924614,0.7723076923076924
16,17,0.41490070819854735,0.7777884615384615
17,18,0.4074051409959793,0.7871153846153847
18,19,0.3983628451824188,0.7882692307692307
19,20,0.39383661150932314,0.7933653846153846
