,epoch,train_loss,train_acc
0,1,0.71281778216362,0.45576923076923076
1,2,0.6791344225406647,0.38682692307692307
2,3,0.6686379253864289,0.5158653846153847
3,4,0.65573171377182,0.536923076923077
4,5,0.6404586970806122,0.5725961538461538
5,6,0.6248247027397156,0.6104807692307692
6,7,0.6096065044403076,0.6248076923076923
7,8,0.5950707703828811,0.6423076923076924
8,9,0.5800685673952103,0.6592307692307692
9,10,0.5650706768035889,0.6729807692307692
10,11,0.5533169567584991,0.6805769230769231
11,12,0.5397874295711518,0.6986538461538462
12,13,0.5308862388134002,0.7063461538461538
13,14,0.51920225918293,0.7192307692307692
14,15,0.5107559084892273,0.7221153846153846
15,16,0.5008802562952042,0.7307692307692307
16,17,0.4911373913288116,0.7308653846153846
17,18,0.4860308736562729,0.7356730769230769
18,19,0.4790064662694931,0.7404807692307692
19,20,0.4709907233715057,0.7472115384615384
