Fold,Label,Prob,Preds
1,1,0.40523863,0
1,1,0.37616616,0
1,1,0.3821269,0
1,1,0.37122667,0
1,1,0.35092303,0
1,1,0.39556745,0
1,1,0.37008366,0
1,1,0.40163386,0
1,1,0.37033737,0
1,1,0.37996984,0
1,1,0.40106258,0
1,1,0.3386803,0
1,1,0.37061128,0
1,1,0.33910236,0
1,1,0.35088453,0
1,1,0.3546808,0
1,1,0.36972657,0
1,1,0.36972657,0
1,1,0.39486694,0
1,1,0.36024317,0
1,1,0.3214469,0
1,1,0.32215893,0
1,1,0.37085545,0
1,1,0.3966693,0
1,1,0.384714,0
1,1,0.3417482,0
1,1,0.31530344,0
1,1,0.3067652,0
1,1,0.29118505,0
1,1,0.28530136,0
1,1,0.28530136,0
1,1,0.3336814,0
1,1,0.3448678,0
1,1,0.3781358,0
1,1,0.40923324,0
1,1,0.35868132,0
1,1,0.33098847,0
1,1,0.35501787,0
1,1,0.3564634,0
1,1,0.28709814,0
1,1,0.28760317,0
1,1,0.30278563,0
1,1,0.3319032,0
1,1,0.31911185,0
1,1,0.40566853,0
1,1,0.38602972,0
1,1,0.40380138,0
1,1,0.39515266,0
1,1,0.39515266,0
1,1,0.34479356,0
1,1,0.32359433,0
1,1,0.2974667,0
1,1,0.3265003,0
1,1,0.3265003,0
1,1,0.30335018,0
1,1,0.365419,0
1,1,0.32383087,0
1,1,0.3439823,0
1,1,0.3439823,0
1,1,0.36515054,0
1,1,0.3908151,0
1,1,0.38531184,0
1,1,0.40056807,0
1,1,0.42080063,0
1,1,0.46350494,0
1,1,0.46872178,0
1,1,0.4896487,0
1,0,0.29529995,0
1,0,0.26801568,0
1,0,0.2276446,0
1,0,0.28716943,0
1,0,0.28562865,0
1,0,0.3269492,0
1,0,0.30755773,0
1,0,0.32528752,0
1,0,0.34172213,0
1,1,0.27847722,0
1,1,0.30984783,0
1,1,0.33228132,0
1,1,0.3530175,0
1,1,0.33474246,0
1,1,0.32338867,0
1,1,0.3405035,0
1,1,0.3263865,0
1,1,0.38040048,0
1,1,0.4209315,0
1,1,0.4523958,0
1,1,0.4772896,0
1,1,0.5076395,1
1,1,0.51807034,1
1,1,0.48470712,0
1,1,0.50375646,1
1,1,0.47722673,0
1,1,0.45891094,0
1,1,0.4264473,0
1,1,0.3953939,0
1,1,0.42212203,0
1,1,0.40562367,0
1,1,0.42324758,0
1,1,0.40310165,0
1,1,0.32331085,0
1,1,0.3156373,0
1,1,0.3156373,0
1,1,0.2960851,0
1,1,0.2745164,0
1,1,0.2899814,0
1,1,0.26157564,0
1,1,0.25355387,0
1,1,0.25858372,0
1,1,0.25004885,0
1,1,0.25143665,0
1,1,0.25303656,0
1,1,0.2456289,0
1,1,0.21650875,0
1,1,0.21694438,0
1,1,0.24008892,0
1,1,0.36330634,0
1,1,0.35900435,0
1,1,0.33879703,0
1,1,0.3510638,0
1,1,0.3282584,0
1,1,0.3538076,0
1,1,0.32412854,0
1,1,0.31019974,0
1,1,0.31266105,0
1,1,0.3503855,0
1,1,0.362956,0
1,1,0.36617896,0
1,1,0.36617896,0
1,1,0.3523358,0
1,1,0.35492733,0
1,1,0.3981196,0
1,1,0.41833997,0
1,1,0.3822716,0
1,1,0.40295178,0
1,1,0.3676165,0
1,1,0.38684836,0
1,1,0.40501004,0
1,1,0.42300826,0
1,1,0.3947463,0
1,1,0.35776523,0
1,1,0.27742994,0
1,1,0.32924765,0
1,1,0.32128873,0
1,1,0.3641088,0
1,1,0.36460564,0
1,1,0.38524643,0
1,1,0.4286937,0
1,1,0.4211265,0
1,1,0.4401385,0
1,1,0.42317832,0
1,1,0.41921195,0
1,1,0.35894734,0
1,1,0.40195575,0
1,1,0.40690583,0
1,1,0.38729602,0
1,1,0.40547806,0
1,1,0.4000364,0
1,1,0.40998173,0
1,1,0.41261557,0
1,1,0.41742948,0
1,1,0.42481825,0
1,1,0.44812068,0
1,1,0.45358035,0
1,1,0.4215301,0
1,1,0.4215301,0
1,1,0.40712136,0
1,1,0.38308775,0
1,1,0.34974766,0
1,1,0.34714636,0
1,1,0.380404,0
1,1,0.35839593,0
1,1,0.34870878,0
1,1,0.3446208,0
1,1,0.39442372,0
1,1,0.40601858,0
1,1,0.42628813,0
1,1,0.4373493,0
1,1,0.44924408,0
1,1,0.44924408,0
1,1,0.49038458,0
1,1,0.46648684,0
1,1,0.4783452,0
