,epoch,train_loss,train_acc
0,1,9.691649436950684,0.47405622489959837
1,2,7.285465717315674,0.47405622489959837
2,3,4.9000701904296875,0.47477911646586346
3,4,2.6702880859375,0.47566265060240964
4,5,1.496266484260559,0.49301204819277106
5,6,2.0338211059570312,0.513574297188755
6,7,2.88665509223938,0.5248192771084338
7,8,3.2377755641937256,0.5269879518072289
8,9,3.1944215297698975,0.5253815261044177
9,10,2.861032247543335,0.5230522088353413
10,11,2.38437557220459,0.5222489959839357
11,12,1.846444845199585,0.5180722891566265
12,13,1.4687175750732422,0.5086746987951807
13,14,1.371656894683838,0.5061847389558233
14,15,1.5940560102462769,0.4823293172690763
15,16,1.8257761001586914,0.48730923694779116
16,17,1.9753351211547852,0.48008032128514055
17,18,1.9711577892303467,0.48329317269076305
18,19,1.8490405082702637,0.4833734939759036
19,20,1.6334117650985718,0.48771084337349396
