,epoch,train_loss,train_acc
0,1,0.7279596775770187,0.6966013396179608
1,2,0.6703243851661682,0.5829818903497891
2,3,0.6618084162473679,0.295708260977425
3,4,0.6714268773794174,0.28975440337385266
4,5,0.6746599674224854,0.28975440337385266
5,6,0.6706248670816422,0.289258248573555
6,7,0.6676624119281769,0.289258248573555
7,8,0.665975496172905,0.29893326717936
8,9,0.6639153361320496,0.3103448275862069
9,10,0.6605598628520966,0.3145621433887373
10,11,0.6585178822278976,0.30587943438352766
11,12,0.6580128520727158,0.3033986603820392
12,13,0.6577985286712646,0.2944678739766807
13,14,0.6582970321178436,0.29297940957578766
14,15,0.6567083299160004,0.29099479037459686
15,16,0.656082883477211,0.29297940957578766
16,17,0.655788391828537,0.2922351773753411
17,18,0.6549916565418243,0.29620441577772266
18,19,0.6533831804990768,0.29992557677995535
19,20,0.6531045436859131,0.3024063507814438
