loss,grad_norm,learning_rate,epoch,step
0.683671781332186,4.532384872436523,0.00020099009900990098,1.0,101
0.6581024320998995,9.542901992797852,0.00010099009900990099,2.0,202
0.5869823115887028,2.492611885070801,9.9009900990099e-07,3.0,303
