loss,grad_norm,learning_rate,epoch,step
0.6561142572081915,3.154358148574829,0.00020099009900990098,1.0,101
0.5940966086812539,7.286748886108398,0.00010099009900990099,2.0,202
0.5528665674795018,2.4223830699920654,9.9009900990099e-07,3.0,303
