,epoch,train_loss,train_acc
0,1,0.7211290001869202,0.4825105432895063
1,2,0.6635081321001053,0.6554204911932523
2,3,0.6353946179151535,0.5807491937484495
3,4,0.6177558749914169,0.4892086330935252
4,5,0.6016097292304039,0.48375093029025057
5,6,0.584352970123291,0.5405606549243364
6,7,0.5674123913049698,0.6072934755643761
7,8,0.5495041087269783,0.6430166211858099
8,9,0.5332095846533775,0.6556685685934012
9,10,0.5188992992043495,0.6524435623914662
10,11,0.5057052746415138,0.6524435623914662
11,12,0.49600983411073685,0.6569089555941454
12,13,0.4847457855939865,0.6710493674026297
13,14,0.4719940274953842,0.6928801786157281
14,15,0.4619067683815956,0.6970974944182585
15,16,0.4500885680317879,0.7102455966261474
16,17,0.4396982938051224,0.7119821384271893
17,18,0.4305281937122345,0.7290994790374596
18,19,0.4206116199493408,0.7400148846440089
19,20,0.41203009337186813,0.7442322004465394
