loss,grad_norm,learning_rate,epoch,step
0.3701756899474097,1.7946473360061646,0.00020020491803278686,1.0,488
0.3303545654797163,1.760892629623413,0.00010020491803278688,2.0,976
0.3199022949719038,1.4702203273773193,2.0491803278688524e-07,3.0,1464
