loss,grad_norm,learning_rate,epoch,step
0.3701841323102107,2.2557969093322754,0.00020020491803278686,1.0,488
0.3238139543376985,1.377135992050171,0.00010020491803278688,2.0,976
0.28794535652535863,0.7546284794807434,2.0491803278688524e-07,3.0,1464
