Fold,Label,Prob,Preds
1,0,0.51456016,1
1,0,0.45805612,0
1,0,0.4655639,0
1,0,0.4821579,0
1,0,0.4663343,0
1,0,0.46998617,0
1,0,0.48361936,0
1,0,0.48403963,0
1,0,0.481782,0
1,0,0.48080364,0
1,0,0.4685393,0
1,0,0.48052305,0
1,1,0.49281788,0
1,1,0.4812042,0
1,1,0.51160777,1
1,1,0.45905253,0
1,1,0.4399934,0
1,1,0.45373362,0
1,1,0.48395708,0
1,1,0.4641893,0
1,1,0.5387909,1
1,1,0.5227304,1
1,1,0.53239816,1
1,1,0.55762595,1
1,1,0.534642,1
1,1,0.5784569,1
1,1,0.5507724,1
1,1,0.5603677,1
1,1,0.5675312,1
1,1,0.55918664,1
1,1,0.57582325,1
1,1,0.5679644,1
1,1,0.57399094,1
1,0,0.56367725,1
1,0,0.5594283,1
1,0,0.588782,1
1,0,0.5572274,1
1,0,0.5732254,1
1,0,0.59265924,1
1,0,0.5675087,1
1,0,0.58028865,1
1,0,0.56893396,1
1,0,0.564711,1
1,0,0.58039504,1
1,1,0.56157863,1
1,1,0.5589442,1
1,1,0.55871916,1
1,1,0.5646123,1
1,1,0.5941392,1
1,0,0.58342,1
1,0,0.57979226,1
1,0,0.5832764,1
1,0,0.5630827,1
1,0,0.5578095,1
1,0,0.5466803,1
1,0,0.58521813,1
1,0,0.5568912,1
1,0,0.568822,1
1,0,0.56996495,1
1,0,0.6146219,1
1,0,0.55375576,1
1,0,0.54721314,1
1,0,0.5786422,1
1,0,0.5731511,1
1,0,0.56605643,1
1,0,0.58900434,1
1,0,0.5680727,1
1,0,0.5634231,1
1,0,0.57189196,1
1,0,0.5737132,1
1,0,0.5536796,1
1,0,0.54094106,1
1,1,0.5349848,1
1,1,0.54924685,1
1,1,0.54580677,1
1,1,0.58061564,1
1,1,0.58053726,1
1,1,0.5587883,1
1,1,0.57728684,1
1,1,0.57140505,1
1,1,0.5734372,1
1,0,0.56304103,1
1,0,0.5580883,1
1,0,0.57818854,1
1,0,0.5695596,1
1,0,0.5387657,1
1,0,0.5667797,1
1,0,0.57305986,1
1,0,0.52468365,1
1,0,0.54829663,1
1,0,0.59686285,1
1,0,0.5581292,1
1,0,0.5699096,1
1,0,0.5638759,1
1,0,0.546449,1
1,0,0.5629373,1
1,0,0.5640832,1
1,0,0.5662168,1
1,0,0.5694211,1
1,0,0.56650096,1
1,0,0.54451925,1
1,0,0.5453535,1
1,0,0.5554109,1
1,0,0.5433951,1
1,0,0.57784075,1
1,0,0.57077515,1
1,0,0.5608662,1
1,0,0.55495024,1
1,0,0.5671762,1
1,0,0.5430628,1
1,0,0.54806226,1
1,0,0.54638183,1
1,0,0.5451903,1
1,0,0.57551986,1
1,0,0.57337266,1
1,0,0.5600359,1
1,0,0.5633968,1
1,0,0.56504816,1
1,0,0.56903493,1
1,1,0.55971396,1
1,1,0.57984644,1
1,1,0.5578066,1
1,1,0.55234265,1
1,1,0.55297416,1
1,1,0.55654985,1
1,1,0.5347793,1
1,1,0.55480444,1
1,1,0.585757,1
1,0,0.54241925,1
1,0,0.5631067,1
1,0,0.5344291,1
1,0,0.5351744,1
1,0,0.53004175,1
1,0,0.554468,1
1,0,0.547914,1
1,0,0.56389195,1
1,0,0.6021358,1
1,0,0.5754156,1
1,0,0.5756191,1
1,0,0.5737934,1
1,0,0.572134,1
1,0,0.5378194,1
1,0,0.5579307,1
1,0,0.5418733,1
1,0,0.54502493,1
1,0,0.54848844,1
1,0,0.5447932,1
1,0,0.61446404,1
1,0,0.57840824,1
1,0,0.58486676,1
1,0,0.5779462,1
1,0,0.5479009,1
1,0,0.5819693,1
1,0,0.5596424,1
1,0,0.56499153,1
1,1,0.5672118,1
1,1,0.5827159,1
1,1,0.57489294,1
1,1,0.567919,1
1,1,0.58782274,1
1,1,0.5739877,1
1,1,0.5762695,1
1,1,0.5637946,1
1,1,0.58349925,1
1,0,0.56808317,1
1,0,0.5654574,1
1,0,0.57174397,1
1,0,0.55927724,1
1,0,0.5652786,1
1,0,0.53607523,1
1,0,0.5663854,1
1,1,0.570902,1
1,1,0.5807295,1
1,1,0.54650134,1
1,1,0.5572485,1
1,1,0.5561047,1
1,1,0.5748615,1
1,1,0.5784793,1
1,1,0.582476,1
1,1,0.58375776,1
1,1,0.5523669,1
1,1,0.5604938,1
1,1,0.5479881,1
1,1,0.55402166,1
1,1,0.58855075,1
1,1,0.5689591,1
1,1,0.57335544,1
1,1,0.5537806,1
1,1,0.56950146,1
1,1,0.58562833,1
1,1,0.55608916,1
1,1,0.55962497,1
1,0,0.55562896,1
1,0,0.5832435,1
1,0,0.56531394,1
1,0,0.592138,1
1,0,0.5790738,1
1,0,0.54707664,1
1,0,0.5680633,1
1,0,0.55363065,1
1,0,0.54250485,1
1,0,0.6007545,1
1,0,0.5487929,1
1,0,0.59265924,1
1,0,0.56516355,1
1,0,0.58606833,1
1,0,0.5943066,1
1,1,0.5760427,1
1,1,0.5559928,1
1,1,0.5772399,1
1,1,0.5397044,1
1,1,0.5508232,1
1,1,0.5709433,1
1,1,0.603412,1
1,1,0.5656619,1
1,1,0.58553857,1
1,1,0.57347345,1
1,1,0.5460487,1
1,1,0.5510288,1
1,1,0.5414824,1
1,1,0.55833274,1
1,1,0.5570972,1
1,1,0.5886709,1
1,1,0.5702551,1
1,0,0.5564747,1
1,0,0.56524795,1
1,0,0.555192,1
1,0,0.60632145,1
1,0,0.55832094,1
1,0,0.57511234,1
1,0,0.55258846,1
1,0,0.58609074,1
1,0,0.57272756,1
1,0,0.56053233,1
1,0,0.56789637,1
1,1,0.5410738,1
1,1,0.5746858,1
1,1,0.5931547,1
1,1,0.575862,1
1,1,0.55562323,1
1,1,0.5515704,1
1,1,0.5784027,1
1,1,0.56090957,1
1,1,0.5696548,1
1,1,0.5686696,1
1,1,0.5565264,1
1,1,0.5797276,1
1,1,0.5594988,1
1,1,0.5585053,1
1,1,0.5478046,1
1,1,0.58589053,1
1,1,0.55751497,1
1,1,0.5891817,1
1,1,0.5645456,1
1,1,0.5816741,1
1,1,0.5728411,1
1,1,0.5824635,1
1,1,0.5412793,1
1,1,0.55129135,1
1,1,0.55783373,1
1,1,0.51440436,1
1,1,0.54566026,1
1,1,0.5680223,1
1,1,0.58626646,1
1,1,0.57257944,1
1,1,0.56574255,1
1,1,0.5866959,1
1,1,0.54552686,1
1,1,0.55081904,1
1,1,0.5454298,1
1,1,0.55342436,1
1,1,0.54226315,1
1,1,0.55106896,1
1,1,0.56387603,1
1,1,0.5773548,1
1,1,0.5735289,1
1,1,0.56638134,1
1,1,0.5774003,1
1,1,0.5350816,1
1,1,0.5658413,1
1,1,0.53803307,1
1,1,0.5522975,1
1,1,0.54905814,1
1,1,0.56823283,1
1,1,0.5605381,1
1,1,0.567667,1
1,1,0.5596492,1
1,1,0.5542633,1
1,1,0.544053,1
1,0,0.56135094,1
1,0,0.5605103,1
1,0,0.56396025,1
1,0,0.56231564,1
1,0,0.5480585,1
1,0,0.5537261,1
1,0,0.5592263,1
1,0,0.55531454,1
1,0,0.56065834,1
1,0,0.56036246,1
1,0,0.57273835,1
1,0,0.57552576,1
1,0,0.545682,1
1,0,0.5632577,1
1,0,0.5598694,1
1,0,0.55292934,1
1,0,0.56853396,1
1,0,0.58111495,1
1,0,0.54611516,1
1,0,0.58576995,1
1,0,0.5573041,1
1,0,0.5923726,1
1,0,0.56731945,1
1,0,0.59017706,1
1,0,0.56919914,1
1,0,0.5597254,1
1,0,0.5546123,1
1,0,0.5406523,1
1,0,0.5478544,1
1,0,0.539398,1
1,0,0.5554001,1
1,1,0.53141123,1
1,1,0.56957304,1
1,1,0.55470896,1
1,1,0.5754418,1
1,1,0.56527776,1
1,1,0.5626277,1
1,1,0.5993476,1
1,1,0.56121546,1
1,1,0.55800027,1
1,1,0.5737531,1
1,1,0.5575869,1
1,1,0.550454,1
1,0,0.5676411,1
1,0,0.56776744,1
1,0,0.5727413,1
1,0,0.57726115,1
1,0,0.5854033,1
1,0,0.58657163,1
1,0,0.5753223,1
1,0,0.5569044,1
1,0,0.5513189,1
1,0,0.53930086,1
1,0,0.5230704,1
1,0,0.52857804,1
1,1,0.524714,1
1,1,0.5725892,1
1,1,0.5977923,1
1,1,0.5864602,1
1,1,0.5619363,1
1,0,0.5330119,1
1,0,0.51215976,1
1,0,0.49937788,0
1,0,0.52976024,1
1,0,0.52510875,1
1,0,0.56561995,1
1,0,0.56079257,1
1,0,0.5652511,1
1,0,0.5900879,1
1,0,0.5721636,1
1,0,0.59201247,1
1,0,0.5717178,1
1,0,0.5629438,1
1,0,0.5570267,1
1,0,0.54603666,1
1,0,0.55439407,1
1,0,0.5479029,1
1,0,0.5703221,1
1,0,0.5695742,1
1,0,0.57539886,1
1,0,0.60390264,1
1,0,0.55312574,1
1,0,0.5537586,1
1,0,0.5664328,1
1,0,0.58737195,1
1,0,0.59329355,1
1,0,0.58571273,1
1,0,0.5919236,1
1,0,0.55448043,1
1,0,0.58122927,1
1,0,0.51817393,1
1,0,0.54029214,1
1,0,0.51819426,1
1,0,0.53495085,1
1,0,0.52210397,1
1,0,0.56201637,1
1,0,0.52952826,1
1,0,0.57142895,1
1,0,0.5661132,1
1,0,0.5729172,1
1,0,0.572957,1
1,0,0.5758198,1
1,0,0.56285405,1
1,0,0.56174624,1
1,0,0.56816465,1
1,0,0.5627322,1
1,0,0.5458921,1
1,0,0.55348366,1
1,0,0.55397797,1
1,0,0.5582306,1
1,0,0.5765816,1
1,0,0.56983817,1
1,0,0.582814,1
1,0,0.5716094,1
1,0,0.5600223,1
1,0,0.58944833,1
1,0,0.5453639,1
1,0,0.57070374,1
1,0,0.56091934,1
1,0,0.5938442,1
1,0,0.6178239,1
1,0,0.57477295,1
1,0,0.5734587,1
1,0,0.55456996,1
1,0,0.53066766,1
1,0,0.56510365,1
1,0,0.55549824,1
1,0,0.5609105,1
1,0,0.5721895,1
1,0,0.5791184,1
1,0,0.5655415,1
1,0,0.5726593,1
1,0,0.5661882,1
1,0,0.57081574,1
1,0,0.57622427,1
1,0,0.5772043,1
1,0,0.5789277,1
1,0,0.57364374,1
1,0,0.58079386,1
1,0,0.5683177,1
1,0,0.5869613,1
1,0,0.5748696,1
1,0,0.58138573,1
1,0,0.61614996,1
1,0,0.5815023,1
1,0,0.55143607,1
1,0,0.56943077,1
1,0,0.5307093,1
1,0,0.5302747,1
1,0,0.5334265,1
1,0,0.53781784,1
1,0,0.5317643,1
1,0,0.5682055,1
1,0,0.5875817,1
1,0,0.5757115,1
1,0,0.57994473,1
