,epoch,train_loss,train_acc
0,1,0.7121256329119205,0.43430539977567695
1,2,0.6677186787128448,0.5706617529242108
2,3,0.651319608092308,0.5934946322704695
3,4,0.6313446648418903,0.6304278160551193
4,5,0.6110299751162529,0.6510174651498157
5,6,0.5932827424257994,0.6611921166479731
6,7,0.5750479865819216,0.6717673449767665
7,8,0.5569434035569429,0.6865085723441756
8,9,0.543078662827611,0.6982855311648775
9,10,0.5272999741137028,0.7108636436468515
10,11,0.5147619694471359,0.7185547187950649
11,12,0.5009113233536482,0.7297708700528761
12,13,0.48847370222210884,0.7382630988623619
13,14,0.4783073849976063,0.7482775196282647
14,15,0.4675063621252775,0.7582118250280404
15,16,0.4564647600054741,0.763819900656946
16,17,0.4464425500482321,0.7719115526357956
17,18,0.4372219266369939,0.7782406665598461
18,19,0.4275654759258032,0.7836083960903701
19,20,0.4182713767513633,0.7890562409870213
