,epoch,train_loss,train_acc
0,1,0.7152081079342786,0.5531022573084988
1,2,0.6632926253711476,0.5872702602689034
2,3,0.6450310068971971,0.6052793881830517
3,4,0.6248123540597803,0.6305661773775749
4,5,0.6122934537775376,0.6440113482175898
5,6,0.5987412193242241,0.674725545824596
6,7,0.5845947107848,0.6889108178117677
7,8,0.5720712384756874,0.7003823855926977
8,9,0.5564948039896348,0.7158011594917972
9,10,0.544561496552299,0.7294930307141976
10,11,0.5294971378410563,0.7446651042309116
11,12,0.5194621314020718,0.7570001233501912
12,13,0.5067942037301905,0.7673615394103861
13,14,0.49361442292437835,0.7774762550881954
14,15,0.4824315572486204,0.7824102627359072
15,16,0.47054147545029135,0.7948686320463797
16,17,0.4631585881990545,0.8026396940915258
17,18,0.45287826832603006,0.8090539040335513
18,19,0.439031381817425,0.8217589737264093
19,20,0.4323502095306621,0.8233625262119156
