,epoch,train_loss,train_acc
0,1,0.6957315171466154,0.6094732946836068
1,2,0.6668330185553607,0.6227951153324288
2,3,0.6561556879211875,0.6152707536696682
3,4,0.6453863873201258,0.6152707536696682
4,5,0.6385536561993992,0.6182311582582953
5,6,0.6333177738329944,0.6126803996546195
6,7,0.6285082960830015,0.6151474034784754
7,8,0.6243006885051727,0.6168743061551746
8,9,0.6233283719595741,0.6213149130381153
9,10,0.6185760813600877,0.62020476131738
10,11,0.6160281510914073,0.6267423214505983
11,12,0.6143875279847313,0.6267423214505983
12,13,0.6110078394412994,0.6352534846429012
13,14,0.6099167974556193,0.6361169359812507
14,15,0.6068808313678292,0.640804243246577
15,16,0.6073931858820074,0.6322930800542741
16,17,0.6038052281912636,0.6440113482175898
17,18,0.6017403848030988,0.6479585543357592
18,19,0.6013082265853882,0.6512890094979648
19,20,0.5992291184032664,0.6522758110275071
