,epoch,train_loss,train_acc
0,1,0.6909650388885947,0.6132971506105834
1,2,0.6556560607517466,0.6378438386579499
2,3,0.6373252342729008,0.6364869865548292
3,4,0.6213379449704114,0.6392006907610707
4,5,0.6105935240493101,0.654742814851363
5,6,0.6019106682609109,0.6669544837794499
6,7,0.5934013811980977,0.6848402615024053
7,8,0.5845146985615001,0.7014925373134329
8,9,0.5773471225710476,0.7060564943875663
9,10,0.5695173547548407,0.7150610583446404
10,11,0.5601189311812905,0.7236955717281361
11,12,0.5520271518651176,0.7327001356852103
12,13,0.5443015501779669,0.7399777969655853
13,14,0.5382664817221025,0.7446651042309116
14,15,0.5293166567297543,0.7510793141729369
15,16,0.5227721105603611,0.7551498704822992
16,17,0.515702973393833,0.7620574811890959
17,18,0.509913469062132,0.7673615394103861
18,19,0.5032695724683649,0.7705686443813988
19,20,0.4970005873371573,0.7748859010731467
