,epoch,train_loss,train_acc
0,1,0.6959574619928995,0.4910071942446043
1,2,0.6681367953618368,0.49865107913669066
2,3,0.6498498717943827,0.4568345323741007
3,4,0.6350534756978353,0.4485161870503597
4,5,0.6217088599999746,0.46470323741007197
5,6,0.6033332546552023,0.5069694244604317
6,7,0.5857101480166117,0.5726169064748201
7,8,0.5695833067099253,0.6139838129496403
8,9,0.5530296762784322,0.6339928057553957
9,10,0.5409947435061137,0.6380395683453237
10,11,0.5265516837437948,0.6319694244604317
11,12,0.5155034363269806,0.6256744604316546
12,13,0.5063692430655161,0.6344424460431655
13,14,0.4959837992986043,0.6393884892086331
14,15,0.4864421486854553,0.654226618705036
15,16,0.4797200560569763,0.6454586330935251
16,17,0.473088875412941,0.6519784172661871
17,18,0.4660221536954244,0.6490557553956835
18,19,0.4621043453613917,0.6589478417266187
19,20,0.4560028165578842,0.6571492805755396
