,epoch,train_loss,train_acc
0,1,0.753348457813263,0.48125
1,2,0.695355087518692,0.41807692307692307
2,3,0.6876256704330445,0.4589423076923077
3,4,0.68529132604599,0.46298076923076925
4,5,0.6813838064670563,0.4436538461538462
5,6,0.6800651311874389,0.4377884615384615
6,7,0.6785743772983551,0.4433653846153846
