,epoch,train_loss,train_acc
0,1,0.6673266741362485,0.6946930482318223
1,2,0.6394197848710147,0.7082708464354248
2,3,0.6287992656230926,0.710770322351765
3,4,0.6206154118884694,0.713060164804154
4,5,0.6115291649645025,0.715156499443665
5,6,0.6035582309419458,0.7169625723638592
6,7,0.594634864547036,0.7225097963330269
7,8,0.5832938627763228,0.7266379630077564
8,9,0.5727145325053822,0.7313950300743393
9,10,0.5613052097233859,0.7364584845113121
10,11,0.5491776807741685,0.7414896876461388
11,12,0.5354567622596568,0.7476335607050134
12,13,0.5223435261032798,0.7531001564188154
13,14,0.5107143597169356,0.7584054956218858
14,15,0.4991781857880679,0.7629368035734443
15,16,0.48624618514017626,0.7672584780610517
16,17,0.47571475343270736,0.7726766968216342
17,18,0.465131476521492,0.7760308322448519
