,epoch,train_loss,train_acc
0,1,0.7065645125177171,0.402714218084267
1,2,0.6259873376952277,0.6618273631055704
2,3,0.5733587907420264,0.7047498816474672
3,4,0.5237448033359315,0.7151649045289569
4,5,0.4810612168576982,0.73347009626006
5,6,0.44478108030226493,0.7631371311346062
6,7,0.4114823608348767,0.7879122613223923
7,8,0.38098130871852237,0.8063752564304876
8,9,0.3545898675090737,0.8219977907527221
9,10,0.33250199403199887,0.8377781284519489
10,11,0.3130694977525208,0.8436168534006627
11,12,0.2964105563652184,0.8522960391352375
12,13,0.27978550063239205,0.8600284046078586
13,14,0.2665111892339256,0.867918573457472
14,15,0.25566639399362934,0.8712324443743096
15,16,0.24345275273339617,0.8780179895849771
16,17,0.23357201828103927,0.880858450370838
17,18,0.22379755534024703,0.8884330124664668
