,epoch,train_loss,train_acc
0,1,0.7310681740442911,0.41028878017989584
1,2,0.688728133837382,0.5314817737099574
2,3,0.6870875027444627,0.5425280100994161
3,4,0.6854016515943739,0.5403187628215244
4,5,0.683964192867279,0.5139655988638157
5,6,0.6820486916436089,0.49865867129556574
6,7,0.6808651089668274,0.5033927726053338
7,8,0.6795720060666403,0.5007101151964652
8,9,0.6795378658506606,0.49360896323181314
9,10,0.6815095278951857,0.48429856398926935
10,11,0.6788328157530891,0.46094366419441374
11,12,0.6787705288992988,0.4588922202935143
12,13,0.6785146726502312,0.46978065330598073
13,14,0.6782861020829942,0.4753037715007101
14,15,0.6799443893962436,0.46488874861922047
15,16,0.679253896077474,0.4618904844563674
16,17,0.677034444279141,0.45068644468991637
17,18,0.6778878370920817,0.4495818210509705
18,19,0.678333044052124,0.44453211298721795
19,20,0.6779057251082526,0.4500552311819473
