loss,grad_norm,learning_rate,epoch,step
0.6045515441894531,3.1190736293792725,0.000201,1.0,100
0.5104594802856446,2.721980094909668,0.00010099999999999999,2.0,200
0.45031864166259766,1.0962880849838257,1e-06,3.0,300
