,epoch,train_loss,train_acc
0,1,0.7244410581058927,0.41612750512860974
1,2,0.653616812494066,0.6245857661353953
2,3,0.6235661572880216,0.6649834306454158
3,4,0.5817973183261024,0.6673504813002998
4,5,0.5428117844793532,0.6878649203092946
5,6,0.5105047548810641,0.7203724159697018
6,7,0.4789622177680333,0.7481458103203409
7,8,0.44849419345458347,0.7702382830992583
8,9,0.42092422934042084,0.7860186207984851
9,10,0.39385562348696923,0.7986428909578664
10,11,0.3701239907079273,0.8131608016411551
11,12,0.3491239630513721,0.8264162853085056
12,13,0.3303804768042432,0.8368313081899953
13,14,0.3128314098964135,0.84551049392457
14,15,0.2982275988906622,0.8587659775919204
15,16,0.28201216035005117,0.863815685655673
16,17,0.2722857566550374,0.8668139498185261
17,18,0.257601080979738,0.8770711693230235
18,19,0.24708574803339112,0.8794382199779075
19,20,0.23788211091111103,0.886223765188575
