loss,grad_norm,learning_rate,epoch,step
0.5967893292826991,0.5662901997566223,0.00020322580645161287,1.0,31
0.5440095470797631,1.1129295825958252,0.0001032258064516129,2.0,62
0.444625239218435,0.3273312747478485,3.225806451612903e-06,3.0,93
