loss,grad_norm,learning_rate,epoch,step,fold
0.7005491374451437,3.5024046897888184,0.00020123456790123456,1.0,81,1
0.665082484115789,4.450174808502197,0.00010123456790123457,2.0,162,1
0.6509412129720052,4.927002429962158,1.234567901234568e-06,3.0,243,1
0.7069925849820361,0.7994067668914795,0.00020123456790123456,1.0,81,2
0.7234180591724537,2.452986478805542,0.00010123456790123457,2.0,162,2
0.6718037923177084,0.10786782950162888,1.234567901234568e-06,3.0,243,2
0.6771902223912681,0.868251621723175,0.00020121951219512194,1.0,82,3
0.6673558397990901,6.358944892883301,0.00010121951219512195,2.0,164,3
0.641515034001048,67.27684783935547,1.2195121951219512e-06,3.0,246,3
