loss,grad_norm,learning_rate,epoch,step
0.4208949527938473,12.07552433013916,0.00020017301038062284,1.0,578
0.3763943576482753,0.9032139182090759,0.00010017301038062283,2.0,1156
0.34768663558167984,1.6288204193115234,1.7301038062283737e-07,3.0,1734
