,epoch,train_loss,train_acc
0,1,9.87408447265625,0.2839322839322839
1,2,7.423229694366455,0.2839322839322839
2,3,4.985570907592773,0.28452628452628453
3,4,2.7561545372009277,0.30353430353430355
4,5,1.5033581256866455,0.4591624591624592
5,6,2.031951427459717,0.6435996435996436
6,7,2.8124186992645264,0.6917136917136917
7,8,3.245828628540039,0.702999702999703
8,9,3.219883441925049,0.7024057024057024
9,10,2.85628342628479,0.7003267003267003
10,11,2.334899425506592,0.6869616869616869
11,12,1.7936856746673584,0.6504306504306504
12,13,1.4554063081741333,0.5681615681615682
13,14,1.3936262130737305,0.48084348084348083
14,15,1.5918638706207275,0.3935253935253935
15,16,1.823722243309021,0.3590733590733591
16,17,1.9364598989486694,0.3356103356103356
17,18,1.964737892150879,0.3353133353133353
18,19,1.8751881122589111,0.3483813483813484
19,20,1.5817941427230835,0.37362637362637363
