,epoch,train_loss,train_acc
0,1,0.7209441587328911,0.4842389411354929
1,2,0.662235900759697,0.5622605363984674
2,3,0.6376616843044758,0.5812434691745036
3,4,0.6134392209351063,0.6132009752699408
4,5,0.5874200072139502,0.632183908045977
5,6,0.5636981930583715,0.6469871125043539
6,7,0.5405967831611633,0.6562173458725182
7,8,0.5170436073094606,0.6747648902821317
8,9,0.49742995016276836,0.6903517938000696
9,10,0.4802825655788183,0.7028909787530477
10,11,0.45835419185459614,0.718826192964124
11,12,0.44294325076043606,0.7336293974225009
12,13,0.42564672604203224,0.7534831069313828
13,14,0.4105950025841594,0.7612330198537095
14,15,0.39234473928809166,0.7788227098571926
15,16,0.3794310800731182,0.7860501567398119
16,17,0.3658086727373302,0.7978927203065134
17,18,0.3516192208044231,0.8102577499129223
18,19,0.3390977503731847,0.817398119122257
19,20,0.32627312652766705,0.8262800417972832
