,epoch,train_loss,train_acc
0,1,0.6866898706981114,0.6074505238649592
1,2,0.6060006746223995,0.6549476135040745
2,3,0.5650450587272644,0.6616996507566938
3,4,0.5284166165760585,0.6970896391152502
4,5,0.4945476864065443,0.7348079161816066
5,6,0.4643287594829287,0.7564610011641444
6,7,0.4408604715551649,0.7697322467986031
7,8,0.4180109479597637,0.7853317811408614
8,9,0.3948862701654434,0.7904540162980209
9,10,0.3748758797134672,0.8023282887077998
10,11,0.3548964581319264,0.8142025611175786
11,12,0.3397923250283514,0.8176949941792783
12,13,0.32207525415079935,0.8298020954598371
13,14,0.3095725498029164,0.8356228172293364
