loss,grad_norm,learning_rate,epoch,step
0.3716356663522357,0.13491004705429077,0.00020020040080160318,1.0,499
0.31111450806887214,2.773319721221924,0.0001002004008016032,2.0,998
0.2848699107198773,0.0721607655286789,2.004008016032064e-07,3.0,1497
