loss,grad_norm,learning_rate,epoch,step
0.3760656689355273,0.1763395518064499,0.00020020040080160318,1.0,499
0.31845190625391406,3.0653703212738037,0.0001002004008016032,2.0,998
0.2743143452432208,0.07226630300283432,2.004008016032064e-07,3.0,1497
