,epoch,train_loss,train_acc
0,1,9.715758323669434,0.4633251833740831
1,2,7.261936187744141,0.4633251833740831
2,3,4.872694969177246,0.463674467341949
3,4,2.703895092010498,0.47083478868319945
4,5,1.4334900379180908,0.5049772965420887
5,6,2.0481748580932617,0.5283793223891023
6,7,2.8707008361816406,0.535015717778554
7,8,3.239335536956787,0.5373733845616486
8,9,3.1953418254852295,0.5344044708347887
9,10,2.853834629058838,0.5355396437303528
10,11,2.336292266845703,0.530736989172197
11,12,1.789068341255188,0.522354173943416
12,13,1.417067527770996,0.5170275934334614
13,14,1.4155058860778809,0.49476074048201185
14,15,1.6543498039245605,0.48419490045406915
15,16,1.9150390625,0.46908836884387006
16,17,2.0208399295806885,0.46926301082780303
17,18,1.896278738975525,0.477645826056584
18,19,1.7054659128189087,0.48201187565490744
19,20,1.459751009941101,0.49790429619280474
